house_address,house_region,house_area,house_id,total_price,unit_price,house_layout,house_floor,house_rental_area,house_structure,house_inner_area,house_building_type,house_orientation,house_building_structure,house_decoration,house_elevator_sytle,house_elevator,house_listing_time,house_transaction_type,house_last_time,house_useage,house_years,house_property,house_mortgage_info,house_book,house_fx_id,house_longitude,house_latitude,city
南岗和园,蜀山,南岗镇,103115447408,164,18438元/平米,房屋户型2室2厅1厨1卫,所在楼层低楼层 (共24层),建筑面积88.95㎡,户型结构平层,套内面积68.48㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例一梯四户,供暖方式暂无数据,2021-06-07,商品房,2020-08-19,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.1385108546,31.862374441334,合肥
天一大厦,蜀山,五里墩,103112681092,55.5,11789元/平米,房屋户型1室1厅1厨1卫,所在楼层中楼层 (共22层),建筑面积47.08㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向西南,建筑结构钢混结构,装修情况简装,梯户比例三梯十八户,供暖方式暂无数据,2020-12-17,商品房,2021-01-16,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.245014,31.87895,合肥
惠民新村,蜀山,南岗镇,103113563327,113,14401元/平米,房屋户型2室2厅1厨1卫,所在楼层低楼层 (共11层),建筑面积78.47㎡,户型结构平层,套内面积暂无数据,建筑类型塔楼,房屋朝向南,建筑结构钢混结构,装修情况毛坯,梯户比例两梯四户,供暖方式暂无数据,2021-02-28,商品房,2021-05-06,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.135296,31.862123,合肥
大唐国际公寓,蜀山,南七,103112020636,56,10770元/平米,房屋户型1室0厅1厨1卫,所在楼层中楼层 (共29层),建筑面积52㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向西,建筑结构钢混结构,装修情况精装,梯户比例八梯四十四户,供暖方式暂无数据,2020-11-01,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,,117.243065,31.837235,合肥
鑫鹏大厦,蜀山,琥珀,103112724450,103,13607元/平米,房屋户型2室2厅1厨1卫,所在楼层中楼层 (共31层),建筑面积75.7㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯十户,供暖方式暂无数据,2020-12-20,商品房,暂无数据,商住两用,暂无数据,非共有,无抵押,未上传房本照片,,117.261217,31.861212,合肥
春天大厦,蜀山,三里庵,103111943687,145,13331元/平米,房屋户型2室1厅1厨1卫,所在楼层中楼层 (共32层),建筑面积108.77㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向东南,建筑结构钢混结构,装修情况简装,梯户比例三梯八户,供暖方式暂无数据,2020-10-27,商品房,2021-05-27,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.273368,31.864033,合肥
九华华林家园,蜀山,南七,103116678317,245,21646元/平米,房屋户型3室2厅1厨1卫,所在楼层高楼层 (共6层),建筑面积113.19㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-08-17,商品房,2007-07-31,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.24188379907,31.846107671747,合肥
中国铁建国际公馆,蜀山,南岗镇,103116766056,295,27277元/平米,房屋户型4室2厅1厨1卫,所在楼层低楼层 (共32层),建筑面积108.15㎡,户型结构平层,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯五户,供暖方式暂无数据,2021-08-22,商品房,2019-01-24,普通住宅,满两年,非共有,有抵押 71万元,已上传房本照片,,117.13541848439,31.859610917754,合肥
剑桥小区,蜀山,井岗镇,103116839849,105,9546元/平米,房屋户型3室2厅1厨1卫,所在楼层高楼层 (共6层),建筑面积110㎡,户型结构复式,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构混合结构,装修情况简装,梯户比例一梯两户,供暖方式暂无数据,2021-08-26,已购公房,2005-08-13,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.218473,31.865917,合肥
红旗厂小区,蜀山,西园,103116790922,110,16968元/平米,房屋户型2室1厅1厨1卫,所在楼层低楼层 (共6层),建筑面积64.83㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构砖混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-08-23,商品房,2018-11-22,普通住宅,满两年,非共有,有抵押 40万元 业主自还,已上传房本照片,,117.231493,31.859607,合肥
新华优阁,蜀山,西园,103116450412,141.5,22797元/平米,房屋户型2室1厅1厨1卫,所在楼层低楼层 (共32层),建筑面积62.07㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向东南,建筑结构钢混结构,装修情况精装,梯户比例两梯二十户,供暖方式暂无数据,2021-08-05,商品房,2017-08-07,普通住宅,满两年,共有,有抵押 23万元,已上传房本照片,,117.237143,31.850553,合肥
山水间花园,蜀山,新产业园,103116634020,199,20952元/平米,房屋户型2室2厅1厨1卫,所在楼层低楼层 (共18层),建筑面积94.98㎡,户型结构平层,套内面积77.49㎡,建筑类型板塔结合,房屋朝向南 北,建筑结构钢混结构,装修情况其他,梯户比例两梯四户,供暖方式暂无数据,2021-08-15,商品房,2013-10-08,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.17334267742,31.863912555557,合肥
南屏家园,蜀山,南七,103116658353,268,19362元/平米,房屋户型3室2厅1厨2卫,所在楼层低楼层 (共26层),建筑面积138.42㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况简装,梯户比例两梯三户,供暖方式暂无数据,2021-08-16,商品房,2011-03-17,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.252739,31.834915,合肥
加侨悦山国际,蜀山,新产业园,103116533321,48,9129元/平米,房屋户型2室1厅1厨1卫,所在楼层高楼层 (共28层),建筑面积52.58㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例三梯十九户,供暖方式暂无数据,2021-08-09,商品房,2018-08-29,商住两用,满两年,非共有,有抵押,已上传房本照片,,117.16087,31.859015,合肥
九华华林家园,蜀山,南七,103114980664,295,23445元/平米,房屋户型3室2厅1厨2卫,所在楼层高楼层 (共18层),建筑面积125.83㎡,户型结构平层,套内面积100.12㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯两户,供暖方式暂无数据,2021-05-12,商品房,2016-01-08,普通住宅,满五年,非共有,有抵押 20万元 光大 业主自还,已上传房本照片,,117.24188379907,31.846107671747,合肥
大唐国际公寓,蜀山,南七,103116775123,55,10745元/平米,房屋户型1室1厅1厨1卫,所在楼层中楼层 (共29层),建筑面积51.19㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向北,建筑结构钢混结构,装修情况其他,梯户比例八梯四十五户,供暖方式暂无数据,2021-08-22,商品房,2014-07-22,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.243065,31.837235,合肥
紫荆商务广场,蜀山,井岗镇,103116539435,106,14680元/平米,房屋户型2室1厅1厨1卫,所在楼层高楼层 (共32层),建筑面积72.21㎡,户型结构平层,套内面积55.75㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例四梯十八户,供暖方式暂无数据,2021-08-09,商品房,2014-05-28,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.236026,31.867734,合肥
信达西山银杏,蜀山,南七,103116821908,143,32121元/平米,房屋户型1室0厅1厨1卫,所在楼层高楼层 (共28层),建筑面积44.52㎡,户型结构平层,套内面积暂无数据,建筑类型塔楼,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例六梯二十四户,供暖方式暂无数据,2021-08-25,商品房,2014-10-14,普通住宅,满五年,非共有,有抵押 10万元 业主自还,已上传房本照片,,117.22712756874,31.837805765831,合肥
龙凤嘉园一期,蜀山,井岗镇,103115352057,226,16538元/平米,房屋户型4室2厅1厨2卫,所在楼层中楼层 (共6层),建筑面积136.66㎡,户型结构平层,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-06-02,回迁房,2015-07-27,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.23678102035,31.87105516209,合肥
华丰小区,蜀山,南岗镇,103116763089,126,16303元/平米,房屋户型2室2厅1厨1卫,所在楼层低楼层 (共6层),建筑面积77.29㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况简装,梯户比例一梯两户,供暖方式暂无数据,2021-08-22,商品房,2018-07-09,普通住宅,满两年,非共有,无抵押,已上传房本照片,,117.133756579,31.857979991992,合肥
丰盛华庭,蜀山,西园,103113073628,266.5,25819元/平米,房屋户型3室2厅1厨1卫,所在楼层中楼层 (共18层),建筑面积103.22㎡,户型结构平层,套内面积83.23㎡,建筑类型板楼,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例两梯四户,供暖方式暂无数据,2021-01-16,商品房,2013-07-29,普通住宅,满五年,非共有,有抵押 90万元 招商银行 客户偿还,已上传房本照片,,117.2277294541,31.859803456788,合肥
新华国际公寓,蜀山,南七,103111834465,68,17073元/平米,房屋户型1室1厅1厨1卫,所在楼层高楼层 (共33层),建筑面积39.83㎡,户型结构平层,套内面积28.97㎡,建筑类型板塔结合,房屋朝向北,建筑结构钢混结构,装修情况简装,梯户比例三梯十五户,供暖方式暂无数据,2020-10-20,商品房,2013-04-19,普通住宅,满五年,非共有,有抵押 10万元 10万左右 客户偿还,已上传房本照片,,117.239202,31.84464,合肥
福乐门,蜀山,井岗镇,103113910064,80,14517元/平米,房屋户型2室1厅1厨1卫,所在楼层低楼层 (共28层),建筑面积55.11㎡,户型结构平层,套内面积40.53㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况简装,梯户比例三梯十五户,供暖方式暂无数据,2021-03-16,商品房,2012-12-03,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.22374843887,31.864315762599,合肥
轴承新村,蜀山,稻香村,103113535894,139,19725元/平米,房屋户型2室2厅1厨1卫,所在楼层中楼层 (共5层),建筑面积70.47㎡,户型结构平层,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构砖混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-02-27,商品房,2014-12-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.26035896436,31.837930723905,合肥
省建一公司第三宿舍,蜀山,五里墩,103109853872,77,12879元/平米,房屋户型2室1厅1厨1卫,所在楼层高楼层 (共6层),建筑面积59.79㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构砖混结构,装修情况简装,梯户比例一梯三户,供暖方式暂无数据,2020-06-21,商品房,2007-02-14,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.255735,31.863993,合肥
丁怡花园,蜀山,南七,103114517225,290,16486元/平米,房屋户型4室2厅1厨2卫,所在楼层中楼层 (共28层),建筑面积175.91㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯四户,供暖方式暂无数据,2021-04-16,回迁房,2018-05-10,普通住宅,满两年,非共有,无抵押,已上传房本照片,,117.2405467914,31.833795320674,合肥
龙凤嘉园一期,蜀山,井岗镇,103113705695,185,12379元/平米,房屋户型4室2厅1厨2卫,所在楼层高楼层 (共6层),建筑面积149.45㎡,户型结构复式,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例一梯两户,供暖方式暂无数据,2021-03-06,商品房,2008-04-14,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.23678102035,31.87105516209,合肥
福乐门,蜀山,井岗镇,103115909136,176,19890元/平米,房屋户型2室2厅1厨1卫,所在楼层中楼层 (共33层),建筑面积88.49㎡,户型结构平层,套内面积66.16㎡,建筑类型板塔结合,房屋朝向南 北,建筑结构钢混结构,装修情况精装,梯户比例两梯四户,供暖方式暂无数据,2021-07-03,商品房,2013-05-09,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.22374843887,31.864315762599,合肥
春晓翠庭,蜀山,井岗镇,103106753329,147,16739元/平米,房屋户型2室2厅1厨1卫,所在楼层高楼层 (共24层),建筑面积87.82㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况简装,梯户比例两梯四户,供暖方式暂无数据,2019-10-31,商品房,2014-09-29,普通住宅,满五年,共有,有抵押 30万元 商业银行 客户偿还,已上传房本照片,,117.23565305475,31.869610473702,合肥
湖东新村,蜀山,井岗镇,103110059291,90,11824元/平米,房屋户型3室1厅1厨1卫,所在楼层高楼层 (共6层),建筑面积76.12㎡,户型结构平层,套内面积70.52㎡,建筑类型板楼,房屋朝向南 北,建筑结构混合结构,装修情况简装,梯户比例一梯两户,供暖方式暂无数据,2020-07-03,商品房,2013-07-22,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.224909,31.865602,合肥
北苑小区（潜山路）,蜀山,南七,103110490227,123,15943元/平米,房屋户型3室2厅1厨1卫,所在楼层高楼层 (共6层),建筑面积77.15㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南 北,建筑结构钢结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2020-07-29,商品房,2000-05-02,普通住宅,满五年,共有,无抵押,已上传房本照片,,117.23884115809,31.846043238769,合肥
岳西新村,蜀山,西园,103114819011,106,14344元/平米,房屋户型2室2厅1厨1卫,所在楼层高楼层 (共6层),建筑面积73.9㎡,户型结构平层,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构混合结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-05-03,商品房,2007-06-06,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.22950529407,31.857846268636,合肥
丰盛华庭,蜀山,西园,103115679631,216.6,26022元/平米,房屋户型2室2厅1厨1卫,所在楼层中楼层 (共18层),建筑面积83.24㎡,户型结构平层,套内面积66.19㎡,建筑类型板楼,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例两梯四户,供暖方式暂无数据,2021-06-21,商品房,2013-07-23,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.2277294541,31.859803456788,合肥
龙凤嘉园一期,蜀山,井岗镇,103113646501,225,12401元/平米,房屋户型4室2厅1厨2卫,所在楼层高楼层 (共6层),建筑面积181.44㎡,户型结构复式,套内面积暂无数据,建筑类型板楼,房屋朝向南 北,建筑结构钢混结构,装修情况简装,梯户比例一梯两户,供暖方式暂无数据,2021-03-04,商品房,2016-01-12,普通住宅,满五年,共有,有抵押 70万元,已上传房本照片,,117.23678102035,31.87105516209,合肥
